gs://candlebucket/run41/414092700 05_45_00 LONG.gif,LONG
gs://candlebucket/run41/414093000 05_50_00 LONG.gif,LONG
gs://candlebucket/run41/414093300 05_55_00 LONG.gif,LONG
gs://candlebucket/run41/414093600 06_00_00 LONG.gif,LONG
gs://candlebucket/run41/414093900 06_05_00 LONG.gif,LONG
gs://candlebucket/run41/414094200 06_10_00 LONG.gif,LONG
gs://candlebucket/run41/414094500 06_15_00 LONG.gif,LONG
gs://candlebucket/run41/414094800 06_20_00 LONG.gif,LONG
gs://candlebucket/run41/414095100 06_25_00 LONG.gif,LONG
gs://candlebucket/run41/414095400 06_30_00 ZERO.gif,ZERO
gs://candlebucket/run41/414095700 06_35_00 LONG.gif,LONG
gs://candlebucket/run41/414096000 06_40_00 LONG.gif,LONG
gs://candlebucket/run41/414096300 06_45_00 LONG.gif,LONG
gs://candlebucket/run41/414096600 06_50_00 LONG.gif,LONG
gs://candlebucket/run41/414096900 06_55_00 LONG.gif,LONG
gs://candlebucket/run41/414097200 07_00_00 LONG.gif,LONG
gs://candlebucket/run41/414097500 07_05_00 LONG.gif,LONG
gs://candlebucket/run41/414097800 07_10_00 LONG.gif,LONG
gs://candlebucket/run41/414098100 07_15_00 LONG.gif,LONG
gs://candlebucket/run41/414098400 07_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/414098700 07_25_00 ZERO.gif,ZERO
gs://candlebucket/run41/414099000 07_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414099300 07_35_00 ZERO.gif,ZERO
gs://candlebucket/run41/414099600 07_40_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414099900 07_45_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414100200 07_50_00 LONG.gif,LONG
gs://candlebucket/run41/414100500 07_55_00 LONG.gif,LONG
gs://candlebucket/run41/414100800 08_00_00 LONG.gif,LONG
gs://candlebucket/run41/414101100 08_05_00 LONG.gif,LONG
gs://candlebucket/run41/414101400 08_10_00 LONG.gif,LONG
gs://candlebucket/run41/414101700 08_15_00 LONG.gif,LONG
gs://candlebucket/run41/414102000 08_20_00 LONG.gif,LONG
gs://candlebucket/run41/414102300 08_25_00 LONG.gif,LONG
gs://candlebucket/run41/414102600 08_30_00 LONG.gif,LONG
gs://candlebucket/run41/414102900 08_35_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414103200 08_40_00 ZERO.gif,ZERO
gs://candlebucket/run41/414103500 08_45_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414103800 08_50_00 LONG.gif,LONG
gs://candlebucket/run41/414104100 08_55_00 LONG.gif,LONG
gs://candlebucket/run41/414104400 09_00_00 LONG.gif,LONG
gs://candlebucket/run41/414104700 09_05_00 LONG.gif,LONG
gs://candlebucket/run41/414105000 09_10_00 LONG.gif,LONG
gs://candlebucket/run41/414105300 09_15_00 LONG.gif,LONG
gs://candlebucket/run41/414105600 09_20_00 LONG.gif,LONG
gs://candlebucket/run41/414105900 09_25_00 LONG.gif,LONG
gs://candlebucket/run41/414106200 09_30_00 LONG.gif,LONG
gs://candlebucket/run41/414106500 09_35_00 LONG.gif,LONG
gs://candlebucket/run41/414106800 09_40_00 LONG.gif,LONG
gs://candlebucket/run41/414107100 09_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/414107400 09_50_00 ZERO.gif,ZERO
gs://candlebucket/run41/414107700 09_55_00 ZERO.gif,ZERO
gs://candlebucket/run41/414108000 10_00_00 ZERO.gif,ZERO
gs://candlebucket/run41/414108300 10_05_00 ZERO.gif,ZERO
gs://candlebucket/run41/414108600 10_10_00 ZERO.gif,ZERO
gs://candlebucket/run41/414108900 10_15_00 ZERO.gif,ZERO
gs://candlebucket/run41/414109200 10_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/414109500 10_25_00 ZERO.gif,ZERO
gs://candlebucket/run41/414109800 10_30_00 ZERO.gif,ZERO
gs://candlebucket/run41/414110100 10_35_00 ZERO.gif,ZERO
gs://candlebucket/run41/414110400 10_40_00 ZERO.gif,ZERO
gs://candlebucket/run41/414110700 10_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/414111000 10_50_00 ZERO.gif,ZERO
gs://candlebucket/run41/414111300 10_55_00 ZERO.gif,ZERO
gs://candlebucket/run41/414111600 11_00_00 ZERO.gif,ZERO
gs://candlebucket/run41/414111900 11_05_00 ZERO.gif,ZERO
gs://candlebucket/run41/414112200 11_10_00 ZERO.gif,ZERO
gs://candlebucket/run41/414112500 11_15_00 ZERO.gif,ZERO
gs://candlebucket/run41/414112800 11_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/414113100 11_25_00 ZERO.gif,ZERO
gs://candlebucket/run41/414113400 11_30_00 ZERO.gif,ZERO
gs://candlebucket/run41/414113700 11_35_00 ZERO.gif,ZERO
gs://candlebucket/run41/414114000 11_40_00 ZERO.gif,ZERO
gs://candlebucket/run41/414114300 11_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/414114600 11_50_00 ZERO.gif,ZERO
gs://candlebucket/run41/414114900 11_55_00 ZERO.gif,ZERO
gs://candlebucket/run41/414115200 12_00_00 ZERO.gif,ZERO
gs://candlebucket/run41/414115500 12_05_00 ZERO.gif,ZERO
gs://candlebucket/run41/414115800 12_10_00 ZERO.gif,ZERO
gs://candlebucket/run41/414116100 12_15_00 ZERO.gif,ZERO
gs://candlebucket/run41/414116400 12_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/414116700 12_25_00 ZERO.gif,ZERO
gs://candlebucket/run41/414117000 12_30_00 LONG.gif,LONG
gs://candlebucket/run41/414117300 12_35_00 LONG.gif,LONG
gs://candlebucket/run41/414117600 12_40_00 LONG.gif,LONG
gs://candlebucket/run41/414117900 12_45_00 LONG.gif,LONG
gs://candlebucket/run41/414118200 12_50_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414118500 12_55_00 LONG.gif,LONG
gs://candlebucket/run41/414118800 01_00_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414119100 01_05_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414119400 01_10_00 LONG.gif,LONG
gs://candlebucket/run41/414119700 01_15_00 LONG.gif,LONG
gs://candlebucket/run41/414120000 01_20_00 LONG.gif,LONG
gs://candlebucket/run41/414120300 01_25_00 LONG.gif,LONG
gs://candlebucket/run41/414120600 01_30_00 LONG.gif,LONG
gs://candlebucket/run41/414120900 01_35_00 LONG.gif,LONG
gs://candlebucket/run41/414121200 01_40_00 LONG.gif,LONG
gs://candlebucket/run41/414121500 01_45_00 LONG.gif,LONG
gs://candlebucket/run41/414121800 01_50_00 LONG.gif,LONG
gs://candlebucket/run41/414122100 01_55_00 LONG.gif,LONG
gs://candlebucket/run41/414122400 02_00_00 LONG.gif,LONG
gs://candlebucket/run41/414122700 02_05_00 LONG.gif,LONG
gs://candlebucket/run41/414123000 02_10_00 LONG.gif,LONG
gs://candlebucket/run41/414123300 02_15_00 LONG.gif,LONG
gs://candlebucket/run41/414123600 02_20_00 LONG.gif,LONG
gs://candlebucket/run41/414123900 02_25_00 LONG.gif,LONG
gs://candlebucket/run41/414124200 02_30_00 LONG.gif,LONG
gs://candlebucket/run41/414124500 02_35_00 LONG.gif,LONG
gs://candlebucket/run41/414124800 02_40_00 LONG.gif,LONG
gs://candlebucket/run41/414125100 02_45_00 LONG.gif,LONG
gs://candlebucket/run41/414125400 02_50_00 LONG.gif,LONG
gs://candlebucket/run41/414125700 02_55_00 LONG.gif,LONG
gs://candlebucket/run41/414126000 03_00_00 LONG.gif,LONG
gs://candlebucket/run41/414126300 03_05_00 LONG.gif,LONG
gs://candlebucket/run41/414126600 03_10_00 LONG.gif,LONG
gs://candlebucket/run41/414126900 03_15_00 LONG.gif,LONG
gs://candlebucket/run41/414127200 03_20_00 LONG.gif,LONG
gs://candlebucket/run41/414127500 03_25_00 LONG.gif,LONG
gs://candlebucket/run41/414127800 03_30_00 ZERO.gif,ZERO
gs://candlebucket/run41/414128100 03_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/414128400 03_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/414128700 03_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/414129000 03_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/414129300 03_55_00 ZERO.gif,ZERO
gs://candlebucket/run41/414129600 04_00_00 ZERO.gif,ZERO
gs://candlebucket/run41/414129900 04_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/414130200 04_10_00 ZERO.gif,ZERO
gs://candlebucket/run41/414130500 04_15_00 ZERO.gif,ZERO
gs://candlebucket/run41/414130800 04_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/414131100 04_25_00 ZERO.gif,ZERO
gs://candlebucket/run41/414131400 04_30_00 ZERO.gif,ZERO
gs://candlebucket/run41/414131700 04_35_00 ZERO.gif,ZERO
gs://candlebucket/run41/414132000 04_40_00 ZERO.gif,ZERO
gs://candlebucket/run41/414132300 04_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/414132600 04_50_00 ZERO.gif,ZERO
gs://candlebucket/run41/414132900 04_55_00 ZERO.gif,ZERO
gs://candlebucket/run41/414133200 05_00_00 ZERO.gif,ZERO
gs://candlebucket/run41/414133500 05_05_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414133800 05_10_00 ZERO.gif,ZERO
gs://candlebucket/run41/414134100 05_15_00 ZERO.gif,ZERO
gs://candlebucket/run41/414134400 05_20_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414134700 05_25_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414135000 05_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414135300 05_35_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414135600 05_40_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414135900 05_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/414136200 05_50_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414136500 05_55_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414136800 06_00_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414137100 06_05_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414137400 06_10_00 LONG.gif,LONG
gs://candlebucket/run41/414137700 06_15_00 LONG.gif,LONG
gs://candlebucket/run41/414138000 06_20_00 LONG.gif,LONG
gs://candlebucket/run41/414138300 06_25_00 LONG.gif,LONG
gs://candlebucket/run41/414138600 06_30_00 LONG.gif,LONG
gs://candlebucket/run41/414138900 06_35_00 LONG.gif,LONG
gs://candlebucket/run41/414139200 06_40_00 LONG.gif,LONG
gs://candlebucket/run41/414139500 06_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/414139800 06_50_00 LONG.gif,LONG
gs://candlebucket/run41/414140100 06_55_00 ZERO.gif,ZERO
gs://candlebucket/run41/414140400 07_00_00 ZERO.gif,ZERO
gs://candlebucket/run41/414140700 07_05_00 ZERO.gif,ZERO
gs://candlebucket/run41/414141000 07_10_00 ZERO.gif,ZERO
gs://candlebucket/run41/414141300 07_15_00 LONG.gif,LONG
gs://candlebucket/run41/414141600 07_20_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414141900 07_25_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414142200 07_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414142500 07_35_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414142800 07_40_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414143100 07_45_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414143400 07_50_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414143700 07_55_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414144000 08_00_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414144300 08_05_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414144600 08_10_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414144900 08_15_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414145200 08_20_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414145500 08_25_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414145800 08_30_00 LONG.gif,LONG
gs://candlebucket/run41/414146100 08_35_00 LONG.gif,LONG
gs://candlebucket/run41/414146400 08_40_00 LONG.gif,LONG
gs://candlebucket/run41/414146700 08_45_00 LONG.gif,LONG
gs://candlebucket/run41/414147000 08_50_00 LONG.gif,LONG
gs://candlebucket/run41/414147300 08_55_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414147600 09_00_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414147900 09_05_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414148200 09_10_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414148500 09_15_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414148800 09_20_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414149100 09_25_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414149400 09_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414149700 09_35_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414150000 09_40_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414150300 09_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/414150600 09_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/414150900 09_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/414151200 10_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/414151500 10_05_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414151800 10_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/414152100 10_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/414152400 10_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/414152700 10_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/414153000 10_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/414153300 10_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/414153600 10_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/414153900 10_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/414154200 10_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/414154500 10_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/414154800 11_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/414155100 11_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/414155400 11_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/414155700 11_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/414156000 11_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/414156300 11_25_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414156600 11_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414156900 11_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/414157200 11_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/414157500 11_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/414157800 11_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/414158100 11_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/414158400 12_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/414158700 12_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/414159000 12_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/414159300 12_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/414159600 12_20_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414159900 12_25_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414160200 12_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414160500 12_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/414160800 12_40_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414161100 12_45_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414161400 12_50_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414161700 12_55_00 LONG.gif,LONG
gs://candlebucket/run41/414162000 01_00_00 LONG.gif,LONG
gs://candlebucket/run41/414162300 01_05_00 LONG.gif,LONG
gs://candlebucket/run41/414162600 01_10_00 LONG.gif,LONG
gs://candlebucket/run41/414162900 01_15_00 LONG.gif,LONG
gs://candlebucket/run41/414163200 01_20_00 LONG.gif,LONG
gs://candlebucket/run41/414163500 01_25_00 LONG.gif,LONG
gs://candlebucket/run41/414163800 01_30_00 LONG.gif,LONG
gs://candlebucket/run41/414164100 01_35_00 LONG.gif,LONG
gs://candlebucket/run41/414164400 01_40_00 LONG.gif,LONG
gs://candlebucket/run41/414164700 01_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/414165000 01_50_00 ZERO.gif,ZERO
gs://candlebucket/run41/414165300 01_55_00 ZERO.gif,ZERO
gs://candlebucket/run41/414165600 02_00_00 ZERO.gif,ZERO
gs://candlebucket/run41/414165900 02_05_00 ZERO.gif,ZERO
gs://candlebucket/run41/414166200 02_10_00 ZERO.gif,ZERO
gs://candlebucket/run41/414166500 02_15_00 ZERO.gif,ZERO
gs://candlebucket/run41/414166800 02_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/414167100 02_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/414167400 02_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/414167700 02_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/414168000 02_40_00 ZERO.gif,ZERO
gs://candlebucket/run41/414168300 02_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/414168600 02_50_00 ZERO.gif,ZERO
gs://candlebucket/run41/414168900 02_55_00 ZERO.gif,ZERO
gs://candlebucket/run41/414169200 03_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/414169500 03_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/414169800 03_10_00 ZERO.gif,ZERO
gs://candlebucket/run41/414170100 03_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/414170400 03_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/414170700 03_25_00 ZERO.gif,ZERO
gs://candlebucket/run41/414171000 03_30_00 ZERO.gif,ZERO
gs://candlebucket/run41/414171300 03_35_00 ZERO.gif,ZERO
gs://candlebucket/run41/414171600 03_40_00 ZERO.gif,ZERO
gs://candlebucket/run41/414171900 03_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/414172200 03_50_00 ZERO.gif,ZERO
gs://candlebucket/run41/414172500 03_55_00 ZERO.gif,ZERO
gs://candlebucket/run41/414172800 04_00_00 ZERO.gif,ZERO
gs://candlebucket/run41/414173100 04_05_00 ZERO.gif,ZERO
gs://candlebucket/run41/414173400 04_10_00 LONG.gif,LONG
gs://candlebucket/run41/414173700 04_15_00 LONG.gif,LONG
gs://candlebucket/run41/414174000 04_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/414174300 04_25_00 ZERO.gif,ZERO
gs://candlebucket/run41/414174600 04_30_00 ZERO.gif,ZERO
gs://candlebucket/run41/414174900 04_35_00 ZERO.gif,ZERO
gs://candlebucket/run41/414175200 04_40_00 ZERO.gif,ZERO
gs://candlebucket/run41/414175500 04_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/414175800 04_50_00 ZERO.gif,ZERO
gs://candlebucket/run41/414176100 04_55_00 ZERO.gif,ZERO
gs://candlebucket/run41/414176400 05_00_00 LONG.gif,LONG
gs://candlebucket/run41/414176700 05_05_00 ZERO.gif,ZERO
gs://candlebucket/run41/414177000 05_10_00 ZERO.gif,ZERO
gs://candlebucket/run41/414177300 05_15_00 ZERO.gif,ZERO
gs://candlebucket/run41/414177600 05_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/414177900 05_25_00 ZERO.gif,ZERO
gs://candlebucket/run41/414178200 05_30_00 LONG.gif,LONG
gs://candlebucket/run41/414178500 05_35_00 LONG.gif,LONG
gs://candlebucket/run41/414178800 05_40_00 ZERO.gif,ZERO
gs://candlebucket/run41/414179100 05_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/414179400 05_50_00 ZERO.gif,ZERO
gs://candlebucket/run41/414179700 05_55_00 LONG.gif,LONG
gs://candlebucket/run41/414180000 06_00_00 LONG.gif,LONG
gs://candlebucket/run41/414180300 06_05_00 ZERO.gif,ZERO
gs://candlebucket/run41/414180600 06_10_00 ZERO.gif,ZERO
gs://candlebucket/run41/414180900 06_15_00 ZERO.gif,ZERO
gs://candlebucket/run41/414181200 06_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/414181500 06_25_00 ZERO.gif,ZERO
gs://candlebucket/run41/414181800 06_30_00 ZERO.gif,ZERO
gs://candlebucket/run41/414182100 06_35_00 ZERO.gif,ZERO
gs://candlebucket/run41/414182400 06_40_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414182700 06_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/414183000 06_50_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414183300 06_55_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414183600 07_00_00 ZERO.gif,ZERO
gs://candlebucket/run41/414183900 07_05_00 ZERO.gif,ZERO
gs://candlebucket/run41/414184200 07_10_00 ZERO.gif,ZERO
gs://candlebucket/run41/414184500 07_15_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414184800 07_20_00 ZERO.gif,ZERO
gs://candlebucket/run41/414185100 07_25_00 ZERO.gif,ZERO
gs://candlebucket/run41/414185400 07_30_00 ZERO.gif,ZERO
gs://candlebucket/run41/414185700 07_35_00 ZERO.gif,ZERO
gs://candlebucket/run41/414186000 07_40_00 ZERO.gif,ZERO
gs://candlebucket/run41/414186300 07_45_00 ZERO.gif,ZERO
gs://candlebucket/run41/414186600 07_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/414186900 07_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/414187200 08_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/414187500 08_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/414187800 08_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/414188100 08_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/414188400 08_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/414188700 08_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/414189000 08_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/414189300 08_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/414189600 08_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/414189900 08_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/414190200 08_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/414190500 08_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/414190800 09_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/414191100 09_05_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414191400 09_10_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414191700 09_15_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414192000 09_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/414192300 09_25_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414192600 09_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414192900 09_35_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414193200 09_40_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414193500 09_45_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414193800 09_50_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414194100 09_55_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414194400 10_00_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414194700 10_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/414195000 10_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/414195300 10_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/414195600 10_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/414195900 10_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/414196200 10_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/414196500 10_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/414196800 10_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/414197100 10_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/414197400 10_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/414197700 10_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/414198000 11_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/414198300 11_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/414198600 11_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/414198900 11_15_00 SHORT.gif,SHORT
gs://candlebucket/run41/414199200 11_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/414199500 11_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/414199800 11_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/414200100 11_35_00 SHORT.gif,SHORT
gs://candlebucket/run41/414200400 11_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/414200700 11_45_00 SHORT.gif,SHORT
gs://candlebucket/run41/414201000 11_50_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414201300 11_55_00 LONG.gif,LONG
gs://candlebucket/run41/414201600 12_00_00 LONG.gif,LONG
gs://candlebucket/run41/414201900 12_05_00 LONG.gif,LONG
gs://candlebucket/run41/414202200 12_10_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414202500 12_15_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414202800 12_20_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414203100 12_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/414203400 12_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414203700 12_35_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414204000 12_40_00 SHORT.gif,SHORT
gs://candlebucket/run41/414204300 12_45_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414204600 12_50_00 SHORT.gif,SHORT
gs://candlebucket/run41/414204900 12_55_00 SHORT.gif,SHORT
gs://candlebucket/run41/414205200 01_00_00 SHORT.gif,SHORT
gs://candlebucket/run41/414205500 01_05_00 SHORT.gif,SHORT
gs://candlebucket/run41/414205800 01_10_00 SHORT.gif,SHORT
gs://candlebucket/run41/414206100 01_15_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414206400 01_20_00 SHORT.gif,SHORT
gs://candlebucket/run41/414206700 01_25_00 SHORT.gif,SHORT
gs://candlebucket/run41/414207000 01_30_00 SHORT.gif,SHORT
gs://candlebucket/run41/414207300 01_35_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414207600 01_40_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414207900 01_45_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414208200 01_50_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414208500 01_55_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414208800 02_00_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414209100 02_05_00 LONG.gif,LONG
gs://candlebucket/run41/414209400 02_10_00 LONG.gif,LONG
gs://candlebucket/run41/414209700 02_15_00 LONG.gif,LONG
gs://candlebucket/run41/414210000 02_20_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414210300 02_25_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414210600 02_30_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414210900 02_35_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414211200 02_40_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414211500 02_45_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414211800 02_50_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414212100 02_55_00 INDECISO.gif,INDECISO
gs://candlebucket/run41/414212400 03_00_00 LONG.gif,LONG
gs://candlebucket/run41/414212700 03_05_00 LONG.gif,LONG
